generation,id,novelty,score,species,parent1,parent2
355,158018,44.95323674551472,0.6497259026599346,11,157528,131004
356,166828,40.72085691568391,0.501677685511481,11,166319,131004
357,158018,43.419411119869324,0.6497259026599346,11,157528,131004
358,158018,41.98663336592355,0.6497259026599346,11,157528,131004
359,158018,48.254780119019564,0.6497259026599346,11,157528,131004
360,166828,38.48211740232144,0.501677685511481,11,166319,131004
361,158018,40.43497497096014,0.6497259026599346,11,157528,131004
362,158018,37.81718274495839,0.6497259026599346,11,157528,131004
363,158018,43.46256713305665,0.6497259026599346,11,157528,131004
364,158018,48.08688692600935,0.6497259026599346,11,157528,131004
365,166828,42.37028475319763,0.501677685511481,11,166319,131004
366,158018,40.08087498750607,0.6497259026599346,11,157528,131004
367,158018,47.18373683904793,0.6497259026599346,11,157528,131004
368,158018,45.46553094707893,0.6497259026599346,11,157528,131004
369,180237,38.43071749273783,0.019872112354271356,16,178813,179833
370,158018,46.858092792169465,0.6497259026599346,11,157528,131004
371,158018,47.787733138466045,0.6497259026599346,11,157528,131004
372,158018,44.535207176371486,0.6497259026599346,11,157528,131004
373,166828,43.33149663899919,0.501677685511481,11,166319,131004
374,158018,43.02994338862134,0.6497259026599346,11,157528,131004
375,158018,45.68644680949308,0.6497259026599346,11,157528,131004
376,158018,40.692145502670975,0.6497259026599346,11,157528,131004
377,166828,44.60942810512993,0.501677685511481,11,166319,131004
378,158018,40.7547422024848,0.6497259026599346,11,157528,131004
379,158018,38.18398075705659,0.6497259026599346,11,157528,131004
380,158018,40.747429146369605,0.6497259026599346,11,157528,131004
381,158018,42.78575200579,0.6497259026599346,11,157528,131004
382,166828,40.79061593555778,0.501677685511481,11,166319,131004
383,166828,39.97970210172271,0.501677685511481,11,166319,131004
384,158018,44.287802817662126,0.6497259026599346,11,157528,131004
385,158018,41.86398200085499,0.6497259026599346,11,157528,131004
386,158018,44.91539198296951,0.6497259026599346,11,157528,131004
387,158018,47.675101273821994,0.6497259026599346,11,157528,131004
388,158018,46.44207641414611,0.6497259026599346,11,157528,131004
389,166828,42.93831831236959,0.501677685511481,11,166319,131004
390,158018,42.95757597718645,0.6497259026599346,11,157528,131004
391,158018,48.6730731098522,0.6497259026599346,11,157528,131004
392,191631,46.20936734926527,0.37078959761931346,11,191192,158018
393,166828,46.01375300995936,0.501677685511481,11,166319,131004
394,166828,49.81283130553323,0.501677685511481,11,166319,131004
395,166828,45.20888267884683,0.501677685511481,11,166319,131004
396,166828,42.85906032713786,0.501677685511481,11,166319,131004
397,166828,46.193575418051566,0.501677685511481,11,166319,131004
398,166828,44.15636149069816,0.501677685511481,11,166319,131004
399,166828,42.63319488784309,0.501677685511481,11,166319,131004
400,166828,45.27019411736898,0.501677685511481,11,166319,131004
401,166828,49.723719002906606,0.501677685511481,11,166319,131004
402,166828,43.77618260225849,0.501677685511481,11,166319,131004
403,166828,44.7383914453601,0.501677685511481,11,166319,131004
404,166828,44.19963313963994,0.501677685511481,11,166319,131004
405,166828,48.10609526836037,0.501677685511481,11,166319,131004
406,166828,46.68778711662711,0.501677685511481,11,166319,131004
407,166828,47.27437019622653,0.501677685511481,11,166319,131004
408,166828,43.42458052092886,0.501677685511481,11,166319,131004
409,166828,49.100882559582246,0.501677685511481,11,166319,131004
410,166828,51.416606714002164,0.501677685511481,11,166319,131004
411,200824,46.38966088160222,0.018800400697590796,16,200408,200339
412,201483,38.989440956143234,0.3243839549177779,16,200837,200886
413,201445,48.67989142186346,0.023986952297251903,16,199364,200838
414,201445,45.606244273350356,0.023986952297251903,16,199364,200838
415,202957,39.72290681843445,0.20861401020768633,16,201445,202467
416,203407,40.668461446648834,0.3219825557159553,16,202957,202947
417,203407,39.623196027509856,0.3219825557159553,16,202957,202947
