generation,id,novelty,score,species,parent1,parent2
462,222448,27.518067858624324,0.8538627875266223,18,220491,221939
463,222448,42.0986034759015,0.8538627875266223,18,220491,221939
464,222448,29.58850431815855,0.8538627875266223,19,220491,221939
465,222448,39.66244188471162,0.8538627875266223,18,220491,221939
466,222448,34.5734631978995,0.8538627875266223,19,220491,221939
467,222448,41.866380344273836,0.8538627875266223,18,220491,221939
468,222448,36.91197721783244,0.8538627875266223,19,220491,221939
469,222448,33.412151853862945,0.8538627875266223,18,220491,221939
470,222448,26.32797776102189,0.8538627875266223,19,220491,221939
471,222448,32.671733605607855,0.8538627875266223,18,220491,221939
472,222448,23.496009785397145,0.8538627875266223,18,220491,221939
473,222448,33.946466708676496,0.8538627875266223,19,220491,221939
474,222448,32.54328702464849,0.8538627875266223,18,220491,221939
475,222448,40.50829977344507,0.8538627875266223,18,220491,221939
476,222448,28.859670745272307,0.8538627875266223,18,220491,221939
477,222448,34.02921808683674,0.8538627875266223,18,220491,221939
478,222448,28.504940896760278,0.8538627875266223,18,220491,221939
479,222448,39.55346765669391,0.8538627875266223,18,220491,221939
480,222448,39.09113521974504,0.8538627875266223,19,220491,221939
481,222448,38.57856169486623,0.8538627875266223,18,220491,221939
482,222448,26.70092364100748,0.8538627875266223,18,220491,221939
483,222448,28.73894911787108,0.8538627875266223,19,220491,221939
484,222448,25.773838670403492,0.8538627875266223,19,220491,221939
485,222448,29.641783997715915,0.8538627875266223,18,220491,221939
486,222448,34.57506806899971,0.8538627875266223,19,220491,221939
487,222448,28.809709096401996,0.8538627875266223,19,220491,221939
488,222448,28.95474618679797,0.8538627875266223,19,220491,221939
489,222448,23.443046329170336,0.8538627875266223,19,220491,221939
490,239068,26.962643016579786,0.8788211152739958,19,222448,238818
491,239068,34.9237013450532,0.8788211152739958,18,222448,238818
492,239068,34.47246988277633,0.8788211152739958,19,222448,238818
493,239068,27.673529424217048,0.8788211152739958,19,222448,238818
494,239068,34.69973192155832,0.8788211152739958,19,222448,238818
495,239068,30.265852519022392,0.8788211152739958,19,222448,238818
496,239068,30.490715132893026,0.8788211152739958,19,222448,238818
497,239068,31.246758081395214,0.8788211152739958,19,222448,238818
498,239068,19.33038981537712,0.8788211152739958,19,222448,238818
499,239068,40.35338670304828,0.8788211152739958,19,222448,238818
